# lambda tau_non_endemic P_end N gamma nruns M
    0.060000   1.19636065E+00     0.000000 1000000   3.50 5000 3107818
    0.061000   1.24963671E+00     0.000000 1000000   3.50 5000 3107818
    0.062000   1.17386714E+00     0.000000 1000000   3.50 5000 3107818
    0.063000   1.24901786E+00     0.000000 1000000   3.50 5000 3107818
    0.064000   1.27402388E+00     0.000000 1000000   3.50 5000 3107818
    0.065000   1.25331843E+00     0.000000 1000000   3.50 5000 3107818
    0.066000   1.25799343E+00     0.000000 1000000   3.50 5000 3107818
    0.067000   1.25318240E+00     0.000000 1000000   3.50 5000 3107818
    0.068000   1.30318354E+00     0.000000 1000000   3.50 5000 3107818
    0.069000   1.35352624E+00     0.000000 1000000   3.50 5000 3107818
    0.070000   1.32913797E+00     0.000000 1000000   3.50 5000 3107818
    0.071000   1.32095360E+00     0.000000 1000000   3.50 5000 3107818
    0.072000   1.32160014E+00     0.000000 1000000   3.50 5000 3107818
    0.073000   1.50451972E+00     0.000000 1000000   3.50 5000 3107818
    0.074000   1.33135543E+00     0.000000 1000000   3.50 5000 3107818
    0.075000   1.49133221E+00     0.000000 1000000   3.50 5000 3107818
    0.076000   1.55756696E+00     0.000000 1000000   3.50 5000 3107818
    0.077000   1.78067172E+00     0.000200 1000000   3.50 5000 3107818
    0.078000   1.43623658E+00     0.000600 1000000   3.50 5000 3107818
    0.079000   1.34014111E+00     0.000800 1000000   3.50 5000 3107818
    0.080000   1.33809171E+00     0.000600 1000000   3.50 5000 3107818
    0.081000   1.35162548E+00     0.000800 1000000   3.50 5000 3107818
    0.082000   1.32193660E+00     0.001000 1000000   3.50 5000 3107818
    0.083000   1.37953757E+00     0.002600 1000000   3.50 5000 3107818
    0.084000   1.40899679E+00     0.001600 1000000   3.50 5000 3107818
    0.085000   1.36066256E+00     0.001600 1000000   3.50 5000 3107818
    0.086000   1.38865778E+00     0.002200 1000000   3.50 5000 3107818
    0.087000   1.39556391E+00     0.002000 1000000   3.50 5000 3107818
    0.088000   1.46824463E+00     0.004000 1000000   3.50 5000 3107818
    0.089000   1.43217570E+00     0.004200 1000000   3.50 5000 3107818
    0.090000   1.38688845E+00     0.004800 1000000   3.50 5000 3107818
    0.091000   1.37460533E+00     0.004600 1000000   3.50 5000 3107818
    0.092000   1.42809105E+00     0.004200 1000000   3.50 5000 3107818
    0.093000   1.40651744E+00     0.006200 1000000   3.50 5000 3107818
    0.094000   1.45152148E+00     0.006600 1000000   3.50 5000 3107818
    0.095000   1.43283838E+00     0.005800 1000000   3.50 5000 3107818
    0.096000   1.39895760E+00     0.006800 1000000   3.50 5000 3107818
    0.097000   1.39853429E+00     0.006600 1000000   3.50 5000 3107818
    0.098000   1.44444679E+00     0.006400 1000000   3.50 5000 3107818
    0.099000   1.48564943E+00     0.009800 1000000   3.50 5000 3107818
    0.100000   1.41701172E+00     0.008000 1000000   3.50 5000 3107818
    0.101000   1.42804781E+00     0.006800 1000000   3.50 5000 3107818
    0.102000   1.49797980E+00     0.008000 1000000   3.50 5000 3107818
    0.103000   1.47634578E+00     0.009800 1000000   3.50 5000 3107818
    0.104000   1.48697891E+00     0.013000 1000000   3.50 5000 3107818
    0.105000   1.44774768E+00     0.011400 1000000   3.50 5000 3107818
    0.106000   1.47530273E+00     0.010200 1000000   3.50 5000 3107818
    0.107000   1.45233859E+00     0.011400 1000000   3.50 5000 3107818
    0.108000   1.47065444E+00     0.013400 1000000   3.50 5000 3107818
    0.109000   1.44832107E+00     0.013200 1000000   3.50 5000 3107818
    0.110000   1.43324435E+00     0.016800 1000000   3.50 5000 3107818
    0.111000   1.45078806E+00     0.021200 1000000   3.50 5000 3107818
    0.112000   1.44113062E+00     0.020400 1000000   3.50 5000 3107818
    0.113000   1.48147122E+00     0.019600 1000000   3.50 5000 3107818
    0.114000   1.49617282E+00     0.021800 1000000   3.50 5000 3107818
    0.115000   1.46274834E+00     0.025600 1000000   3.50 5000 3107818
