# lambda tau_non_endemic P_end N gamma nruns M
    0.003000   1.00106135E+00     0.000000 300000   2.50 5000 1703936
    0.003500   1.00677309E+00     0.000000 300000   2.50 5000 1703936
    0.004000   1.01174223E+00     0.000000 300000   2.50 5000 1703936
    0.004500   1.00289888E+00     0.000000 300000   2.50 5000 1703936
    0.005000   1.00264794E+00     0.000000 300000   2.50 5000 1703936
    0.005500   9.90440965E-01     0.000000 300000   2.50 5000 1703936
    0.006000   1.00061175E+00     0.000000 300000   2.50 5000 1703936
    0.006500   1.02822441E+00     0.000000 300000   2.50 5000 1703936
    0.007000   1.03363527E+00     0.000000 300000   2.50 5000 1703936
    0.007500   1.13292027E+00     0.000000 300000   2.50 5000 1703936
    0.008000   1.03572262E+00     0.000400 300000   2.50 5000 1703936
    0.008500   1.00882809E+00     0.000400 300000   2.50 5000 1703936
    0.009000   1.02062809E+00     0.001400 300000   2.50 5000 1703936
    0.009500   1.02599028E+00     0.002000 300000   2.50 5000 1703936
    0.010000   1.01243824E+00     0.002200 300000   2.50 5000 1703936
    0.010500   1.00572621E+00     0.003400 300000   2.50 5000 1703936
    0.011000   1.03482238E+00     0.004200 300000   2.50 5000 1703936
    0.011500   1.03782905E+00     0.003200 300000   2.50 5000 1703936
    0.012000   1.02278676E+00     0.004800 300000   2.50 5000 1703936
    0.012500   1.05115833E+00     0.004600 300000   2.50 5000 1703936
    0.013000   1.01402726E+00     0.004600 300000   2.50 5000 1703936
    0.013500   1.05100946E+00     0.006600 300000   2.50 5000 1703936
    0.014000   1.05664133E+00     0.006800 300000   2.50 5000 1703936
    0.014500   1.01616527E+00     0.004400 300000   2.50 5000 1703936
    0.015000   1.05428295E+00     0.006000 300000   2.50 5000 1703936
    0.015500   1.04278900E+00     0.006800 300000   2.50 5000 1703936
    0.016000   1.03704923E+00     0.006600 300000   2.50 5000 1703936
    0.016500   1.03943676E+00     0.007600 300000   2.50 5000 1703936
    0.017000   1.05861175E+00     0.007800 300000   2.50 5000 1703936
    0.017500   1.02453220E+00     0.009400 300000   2.50 5000 1703936
    0.018000   1.06603499E+00     0.009000 300000   2.50 5000 1703936
