# lambda tau_non_endemic P_end N gamma nruns M
    0.020000   1.06530131E+00     0.000000 50000   3.50 5000 154809
    0.021000   1.03503532E+00     0.000000 50000   3.50 5000 154809
    0.022000   1.07002809E+00     0.000000 50000   3.50 5000 154809
    0.023000   1.04355096E+00     0.000000 50000   3.50 5000 154809
    0.024000   1.05392170E+00     0.000000 50000   3.50 5000 154809
    0.025000   1.07016753E+00     0.000000 50000   3.50 5000 154809
    0.026000   1.05612227E+00     0.000000 50000   3.50 5000 154809
    0.027000   1.07392486E+00     0.000000 50000   3.50 5000 154809
    0.028000   1.07178273E+00     0.000000 50000   3.50 5000 154809
    0.029000   1.07404356E+00     0.000000 50000   3.50 5000 154809
    0.030000   1.05670219E+00     0.000000 50000   3.50 5000 154809
    0.031000   1.08628976E+00     0.000000 50000   3.50 5000 154809
    0.032000   1.07707503E+00     0.000000 50000   3.50 5000 154809
    0.033000   1.07343666E+00     0.000000 50000   3.50 5000 154809
    0.034000   1.09877555E+00     0.000000 50000   3.50 5000 154809
    0.035000   1.08566552E+00     0.000000 50000   3.50 5000 154809
    0.036000   1.08311863E+00     0.000000 50000   3.50 5000 154809
    0.037000   1.08614805E+00     0.000000 50000   3.50 5000 154809
    0.038000   1.11491286E+00     0.000000 50000   3.50 5000 154809
    0.039000   1.08013982E+00     0.000000 50000   3.50 5000 154809
    0.040000   1.11192587E+00     0.000000 50000   3.50 5000 154809
    0.041000   1.10519179E+00     0.000000 50000   3.50 5000 154809
    0.042000   1.12180818E+00     0.000000 50000   3.50 5000 154809
    0.043000   1.13212896E+00     0.000000 50000   3.50 5000 154809
    0.044000   1.15218258E+00     0.000000 50000   3.50 5000 154809
    0.045000   1.08832414E+00     0.000000 50000   3.50 5000 154809
    0.046000   1.11691893E+00     0.000000 50000   3.50 5000 154809
    0.047000   1.13069233E+00     0.000000 50000   3.50 5000 154809
    0.048000   1.12314601E+00     0.000000 50000   3.50 5000 154809
    0.049000   1.14154749E+00     0.000000 50000   3.50 5000 154809
    0.050000   1.15080932E+00     0.000000 50000   3.50 5000 154809
    0.051000   1.15157773E+00     0.000000 50000   3.50 5000 154809
    0.052000   1.18000912E+00     0.000000 50000   3.50 5000 154809
    0.053000   1.16256525E+00     0.000000 50000   3.50 5000 154809
    0.054000   1.15505962E+00     0.000000 50000   3.50 5000 154809
    0.055000   1.17575965E+00     0.000000 50000   3.50 5000 154809
    0.056000   1.20365526E+00     0.000000 50000   3.50 5000 154809
    0.057000   1.18590506E+00     0.000000 50000   3.50 5000 154809
    0.058000   1.20137575E+00     0.000000 50000   3.50 5000 154809
    0.059000   1.20085218E+00     0.000000 50000   3.50 5000 154809
    0.060000   1.23482340E+00     0.000000 50000   3.50 5000 154809
    0.061000   1.21525514E+00     0.000000 50000   3.50 5000 154809
    0.062000   1.23091493E+00     0.000000 50000   3.50 5000 154809
    0.063000   1.20717150E+00     0.000000 50000   3.50 5000 154809
    0.064000   1.17479452E+00     0.000000 50000   3.50 5000 154809
    0.065000   1.19864124E+00     0.000000 50000   3.50 5000 154809
    0.066000   1.26045553E+00     0.000000 50000   3.50 5000 154809
    0.067000   1.24333723E+00     0.000000 50000   3.50 5000 154809
    0.068000   1.22500549E+00     0.000000 50000   3.50 5000 154809
    0.069000   1.26212063E+00     0.000000 50000   3.50 5000 154809
    0.070000   1.24709326E+00     0.000000 50000   3.50 5000 154809
    0.071000   1.25922226E+00     0.000000 50000   3.50 5000 154809
    0.072000   1.28634183E+00     0.000000 50000   3.50 5000 154809
    0.073000   1.31419144E+00     0.000000 50000   3.50 5000 154809
    0.074000   1.27662417E+00     0.000000 50000   3.50 5000 154809
    0.075000   1.32336275E+00     0.000000 50000   3.50 5000 154809
    0.076000   1.33707516E+00     0.000000 50000   3.50 5000 154809
