# lambda tau_non_endemic P_end N gamma nruns M
    0.050000   1.12281930E+00     0.000000 100000   3.50 5000 309309
    0.056250   1.18332760E+00     0.000000 100000   3.50 5000 309309
    0.062500   1.18580449E+00     0.000000 100000   3.50 5000 309309
    0.068750   1.24925265E+00     0.000000 100000   3.50 5000 309309
    0.075000   1.30272698E+00     0.000000 100000   3.50 5000 309309
    0.081250   1.34842934E+00     0.000000 100000   3.50 5000 309309
    0.087500   1.39233751E+00     0.000000 100000   3.50 5000 309309
    0.093750   1.47593691E+00     0.000000 100000   3.50 5000 309309
    0.100000   1.71713524E+00     0.001200 100000   3.50 5000 309309
    0.106250   1.53650771E+00     0.006200 100000   3.50 5000 309309
    0.112500   1.50385526E+00     0.017600 100000   3.50 5000 309309
    0.118750   1.50621939E+00     0.022400 100000   3.50 5000 309309
    0.125000   1.51863914E+00     0.032000 100000   3.50 5000 309309
    0.131250   1.47937607E+00     0.034400 100000   3.50 5000 309309
    0.137500   1.49461837E+00     0.046600 100000   3.50 5000 309309
    0.143750   1.48463789E+00     0.055800 100000   3.50 5000 309309
    0.150000   1.45358391E+00     0.064200 100000   3.50 5000 309309
    0.156250   1.37902262E+00     0.082800 100000   3.50 5000 309309
    0.162500   1.35598086E+00     0.090600 100000   3.50 5000 309309
    0.168750   1.34105493E+00     0.103800 100000   3.50 5000 309309
    0.175000   1.31771852E+00     0.110400 100000   3.50 5000 309309
    0.181250   1.30256260E+00     0.128800 100000   3.50 5000 309309
    0.187500   1.20877005E+00     0.141200 100000   3.50 5000 309309
    0.193750   1.23429918E+00     0.151000 100000   3.50 5000 309309
    0.200000   1.21285058E+00     0.165200 100000   3.50 5000 309309
