# lambda tau_non_endemic P_end N gamma nruns M
    0.001000   1.00075290E+00     0.000000 300000   2.50 5000 1699398
    0.004292   1.04667272E+00     0.000000 300000   2.50 5000 1699398
    0.007583   1.49832076E+00     0.000000 300000   2.50 5000 1699398
    0.010875   1.01463256E+00     0.002800 300000   2.50 5000 1699398
    0.014167   1.04365959E+00     0.006200 300000   2.50 5000 1699398
    0.017458   1.01494909E+00     0.011200 300000   2.50 5000 1699398
    0.020750   1.03566454E+00     0.012000 300000   2.50 5000 1699398
    0.024042   1.02558173E+00     0.016000 300000   2.50 5000 1699398
    0.027333   1.05961522E+00     0.021600 300000   2.50 5000 1699398
    0.030625   1.03292151E+00     0.026400 300000   2.50 5000 1699398
    0.033917   1.05038424E+00     0.031200 300000   2.50 5000 1699398
    0.037208   1.01269991E+00     0.039200 300000   2.50 5000 1699398
    0.040500   1.01744383E+00     0.040200 300000   2.50 5000 1699398
    0.043792   1.02420174E+00     0.042600 300000   2.50 5000 1699398
    0.047083   1.01179488E+00     0.056200 300000   2.50 5000 1699398
    0.050375   1.00653998E+00     0.065800 300000   2.50 5000 1699398
    0.053667   9.95896939E-01     0.066200 300000   2.50 5000 1699398
    0.056958   9.93389917E-01     0.079000 300000   2.50 5000 1699398
    0.060250   1.02548581E+00     0.074000 300000   2.50 5000 1699398
    0.063542   9.85940659E-01     0.094200 300000   2.50 5000 1699398
    0.066833   1.00605883E+00     0.092200 300000   2.50 5000 1699398
    0.070125   9.67091966E-01     0.108400 300000   2.50 5000 1699398
    0.073417   9.58941939E-01     0.112600 300000   2.50 5000 1699398
    0.076708   9.73586308E-01     0.106200 300000   2.50 5000 1699398
    0.080000   9.60180473E-01     0.116000 300000   2.50 5000 1699398
