# lambda tau_non_endemic P_end N gamma nruns M
    0.008000   1.02062668E+00     0.000000 500000   3.50 5000 1552043
    0.009000   1.00919450E+00     0.000000 500000   3.50 5000 1552043
    0.010000   1.01508874E+00     0.000000 500000   3.50 5000 1552043
    0.011000   1.01682023E+00     0.000000 500000   3.50 5000 1552043
    0.012000   1.01262191E+00     0.000000 500000   3.50 5000 1552043
    0.013000   1.02957369E+00     0.000000 500000   3.50 5000 1552043
    0.014000   1.01041719E+00     0.000000 500000   3.50 5000 1552043
    0.015000   1.03919082E+00     0.000000 500000   3.50 5000 1552043
    0.016000   1.01297556E+00     0.000000 500000   3.50 5000 1552043
    0.017000   1.03665197E+00     0.000000 500000   3.50 5000 1552043
    0.018000   1.04204953E+00     0.000000 500000   3.50 5000 1552043
    0.019000   1.04086053E+00     0.000000 500000   3.50 5000 1552043
    0.020000   1.06910203E+00     0.000000 500000   3.50 5000 1552043
    0.021000   1.06346686E+00     0.000000 500000   3.50 5000 1552043
    0.022000   1.06445790E+00     0.000000 500000   3.50 5000 1552043
    0.023000   1.06190538E+00     0.000000 500000   3.50 5000 1552043
    0.024000   1.06083562E+00     0.000000 500000   3.50 5000 1552043
    0.025000   1.06037131E+00     0.000000 500000   3.50 5000 1552043
    0.026000   1.04554263E+00     0.000000 500000   3.50 5000 1552043
    0.027000   1.05137250E+00     0.000000 500000   3.50 5000 1552043
    0.028000   1.03010531E+00     0.000000 500000   3.50 5000 1552043
    0.029000   1.06484184E+00     0.000000 500000   3.50 5000 1552043
    0.030000   1.05192150E+00     0.000000 500000   3.50 5000 1552043
    0.031000   1.06581429E+00     0.000000 500000   3.50 5000 1552043
    0.032000   1.07084903E+00     0.000000 500000   3.50 5000 1552043
    0.033000   1.08146545E+00     0.000000 500000   3.50 5000 1552043
    0.034000   1.07929517E+00     0.000000 500000   3.50 5000 1552043
    0.035000   1.10460880E+00     0.000000 500000   3.50 5000 1552043
    0.036000   1.10140169E+00     0.000000 500000   3.50 5000 1552043
    0.037000   1.10546878E+00     0.000000 500000   3.50 5000 1552043
    0.038000   1.07185054E+00     0.000000 500000   3.50 5000 1552043
    0.039000   1.10328382E+00     0.000000 500000   3.50 5000 1552043
    0.040000   1.10053725E+00     0.000000 500000   3.50 5000 1552043
    0.041000   1.08922690E+00     0.000000 500000   3.50 5000 1552043
    0.042000   1.15007699E+00     0.000000 500000   3.50 5000 1552043
    0.043000   1.11030704E+00     0.000000 500000   3.50 5000 1552043
    0.044000   1.13107237E+00     0.000000 500000   3.50 5000 1552043
    0.045000   1.11452955E+00     0.000000 500000   3.50 5000 1552043
    0.046000   1.13670386E+00     0.000000 500000   3.50 5000 1552043
    0.047000   1.11760729E+00     0.000000 500000   3.50 5000 1552043
    0.048000   1.13096246E+00     0.000000 500000   3.50 5000 1552043
    0.049000   1.17545041E+00     0.000000 500000   3.50 5000 1552043
    0.050000   1.14727769E+00     0.000000 500000   3.50 5000 1552043
    0.051000   1.15123400E+00     0.000000 500000   3.50 5000 1552043
    0.052000   1.13747033E+00     0.000000 500000   3.50 5000 1552043
    0.053000   1.12869804E+00     0.000000 500000   3.50 5000 1552043
    0.054000   1.19634608E+00     0.000000 500000   3.50 5000 1552043
    0.055000   1.14400873E+00     0.000000 500000   3.50 5000 1552043
