# lambda tau_non_endemic P_end N gamma nruns M
    0.001000   1.01271668E+00     0.000000 500000   2.50 5000 2827260
    0.004292   1.02554478E+00     0.000000 500000   2.50 5000 2827260
    0.007583   1.05121816E+00     0.001200 500000   2.50 5000 2827260
    0.010875   1.03533249E+00     0.003200 500000   2.50 5000 2827260
    0.014167   1.04998864E+00     0.007200 500000   2.50 5000 2827260
    0.017458   1.03910707E+00     0.006400 500000   2.50 5000 2827260
    0.020750   1.04216792E+00     0.011800 500000   2.50 5000 2827260
    0.024042   1.03927307E+00     0.017000 500000   2.50 5000 2827260
    0.027333   1.02730703E+00     0.018800 500000   2.50 5000 2827260
    0.030625   1.05676094E+00     0.025000 500000   2.50 5000 2827260
    0.033917   1.01122781E+00     0.032000 500000   2.50 5000 2827260
    0.037208   1.02485711E+00     0.035600 500000   2.50 5000 2827260
    0.040500   1.04650983E+00     0.041600 500000   2.50 5000 2827260
    0.043792   1.03958611E+00     0.052200 500000   2.50 5000 2827260
    0.047083   1.01651448E+00     0.053600 500000   2.50 5000 2827260
    0.050375   1.01255234E+00     0.050400 500000   2.50 5000 2827260
    0.053667   1.03777838E+00     0.062600 500000   2.50 5000 2827260
    0.056958   1.00052387E+00     0.070600 500000   2.50 5000 2827260
    0.060250   9.70832022E-01     0.076000 500000   2.50 5000 2827260
    0.063542   9.99738636E-01     0.085000 500000   2.50 5000 2827260
    0.066833   9.94284701E-01     0.090000 500000   2.50 5000 2827260
    0.070125   9.57576255E-01     0.089200 500000   2.50 5000 2827260
    0.073417   9.90237434E-01     0.103200 500000   2.50 5000 2827260
    0.076708   9.39842970E-01     0.112200 500000   2.50 5000 2827260
    0.080000   9.73460320E-01     0.131400 500000   2.50 5000 2827260
