# lambda tau_non_endemic P_end N gamma nruns M
    0.008000   1.01671929E+00     0.000000 1000000   3.50 5000 3104624
    0.009000   1.02442853E+00     0.000000 1000000   3.50 5000 3104624
    0.010000   1.01070580E+00     0.000000 1000000   3.50 5000 3104624
    0.011000   1.03740047E+00     0.000000 1000000   3.50 5000 3104624
    0.012000   1.00077103E+00     0.000000 1000000   3.50 5000 3104624
    0.013000   1.01666251E+00     0.000000 1000000   3.50 5000 3104624
    0.014000   1.02917007E+00     0.000000 1000000   3.50 5000 3104624
    0.015000   1.04357267E+00     0.000000 1000000   3.50 5000 3104624
    0.016000   1.01814583E+00     0.000000 1000000   3.50 5000 3104624
    0.017000   1.03281180E+00     0.000000 1000000   3.50 5000 3104624
    0.018000   9.99326161E-01     0.000000 1000000   3.50 5000 3104624
    0.019000   1.04667283E+00     0.000000 1000000   3.50 5000 3104624
    0.020000   1.08556833E+00     0.000000 1000000   3.50 5000 3104624
    0.021000   1.04502342E+00     0.000000 1000000   3.50 5000 3104624
    0.022000   1.04001024E+00     0.000000 1000000   3.50 5000 3104624
    0.023000   1.04498794E+00     0.000000 1000000   3.50 5000 3104624
    0.024000   1.06291058E+00     0.000000 1000000   3.50 5000 3104624
    0.025000   1.04564639E+00     0.000000 1000000   3.50 5000 3104624
    0.026000   1.05661964E+00     0.000000 1000000   3.50 5000 3104624
    0.027000   1.06513702E+00     0.000000 1000000   3.50 5000 3104624
    0.028000   1.06456474E+00     0.000000 1000000   3.50 5000 3104624
    0.029000   1.06280944E+00     0.000000 1000000   3.50 5000 3104624
    0.030000   1.08650275E+00     0.000000 1000000   3.50 5000 3104624
    0.031000   1.07454147E+00     0.000000 1000000   3.50 5000 3104624
    0.032000   1.10007707E+00     0.000000 1000000   3.50 5000 3104624
    0.033000   1.09754774E+00     0.000000 1000000   3.50 5000 3104624
    0.034000   1.10235748E+00     0.000000 1000000   3.50 5000 3104624
    0.035000   1.09746821E+00     0.000000 1000000   3.50 5000 3104624
    0.036000   1.09887477E+00     0.000000 1000000   3.50 5000 3104624
    0.037000   1.08222936E+00     0.000000 1000000   3.50 5000 3104624
    0.038000   1.09626886E+00     0.000000 1000000   3.50 5000 3104624
    0.039000   1.11931113E+00     0.000000 1000000   3.50 5000 3104624
    0.040000   1.13485060E+00     0.000000 1000000   3.50 5000 3104624
    0.041000   1.09750111E+00     0.000000 1000000   3.50 5000 3104624
    0.042000   1.12827943E+00     0.000000 1000000   3.50 5000 3104624
    0.043000   1.13380761E+00     0.000000 1000000   3.50 5000 3104624
    0.044000   1.10636821E+00     0.000000 1000000   3.50 5000 3104624
    0.045000   1.11864604E+00     0.000000 1000000   3.50 5000 3104624
    0.046000   1.10829592E+00     0.000000 1000000   3.50 5000 3104624
    0.047000   1.13944955E+00     0.000000 1000000   3.50 5000 3104624
    0.048000   1.14801725E+00     0.000000 1000000   3.50 5000 3104624
    0.049000   1.16280958E+00     0.000000 1000000   3.50 5000 3104624
    0.050000   1.12839651E+00     0.000000 1000000   3.50 5000 3104624
    0.051000   1.15046805E+00     0.000000 1000000   3.50 5000 3104624
    0.052000   1.13287003E+00     0.000000 1000000   3.50 5000 3104624
    0.053000   1.16564773E+00     0.000000 1000000   3.50 5000 3104624
    0.054000   1.17272439E+00     0.000000 1000000   3.50 5000 3104624
    0.055000   1.17663018E+00     0.000000 1000000   3.50 5000 3104624
