# lambda tau_non_endemic P_end N gamma nruns M
    0.020000   1.03739437E+00     0.000000 500000   3.50 5000 1555742
    0.021000   1.05450288E+00     0.000000 500000   3.50 5000 1555742
    0.022000   1.01613772E+00     0.000000 500000   3.50 5000 1555742
    0.023000   1.06897461E+00     0.000000 500000   3.50 5000 1555742
    0.024000   1.06815429E+00     0.000000 500000   3.50 5000 1555742
    0.025000   1.07035228E+00     0.000000 500000   3.50 5000 1555742
    0.026000   1.06803949E+00     0.000000 500000   3.50 5000 1555742
    0.027000   1.06571937E+00     0.000000 500000   3.50 5000 1555742
    0.028000   1.08863990E+00     0.000000 500000   3.50 5000 1555742
    0.029000   1.07731730E+00     0.000000 500000   3.50 5000 1555742
    0.030000   1.04453447E+00     0.000000 500000   3.50 5000 1555742
    0.031000   1.13043111E+00     0.000000 500000   3.50 5000 1555742
    0.032000   1.11595809E+00     0.000000 500000   3.50 5000 1555742
    0.033000   1.07097419E+00     0.000000 500000   3.50 5000 1555742
    0.034000   1.09635845E+00     0.000000 500000   3.50 5000 1555742
    0.035000   1.09263861E+00     0.000000 500000   3.50 5000 1555742
    0.036000   1.10487173E+00     0.000000 500000   3.50 5000 1555742
    0.037000   1.10634675E+00     0.000000 500000   3.50 5000 1555742
    0.038000   1.09003766E+00     0.000000 500000   3.50 5000 1555742
    0.039000   1.13835146E+00     0.000000 500000   3.50 5000 1555742
    0.040000   1.07948260E+00     0.000000 500000   3.50 5000 1555742
    0.041000   1.09788966E+00     0.000000 500000   3.50 5000 1555742
    0.042000   1.11462944E+00     0.000000 500000   3.50 5000 1555742
    0.043000   1.11143991E+00     0.000000 500000   3.50 5000 1555742
    0.044000   1.13686397E+00     0.000000 500000   3.50 5000 1555742
    0.045000   1.15168315E+00     0.000000 500000   3.50 5000 1555742
    0.046000   1.14229421E+00     0.000000 500000   3.50 5000 1555742
    0.047000   1.11876875E+00     0.000000 500000   3.50 5000 1555742
    0.048000   1.17458318E+00     0.000000 500000   3.50 5000 1555742
    0.049000   1.14128930E+00     0.000000 500000   3.50 5000 1555742
    0.050000   1.13680445E+00     0.000000 500000   3.50 5000 1555742
    0.051000   1.19341965E+00     0.000000 500000   3.50 5000 1555742
    0.052000   1.20548003E+00     0.000000 500000   3.50 5000 1555742
    0.053000   1.20869825E+00     0.000000 500000   3.50 5000 1555742
    0.054000   1.20073843E+00     0.000000 500000   3.50 5000 1555742
    0.055000   1.26360924E+00     0.000000 500000   3.50 5000 1555742
    0.056000   1.25663358E+00     0.000000 500000   3.50 5000 1555742
    0.057000   1.21704332E+00     0.000000 500000   3.50 5000 1555742
    0.058000   1.58691900E+00     0.000000 500000   3.50 5000 1555742
    0.059000   1.19162869E+00     0.000000 500000   3.50 5000 1555742
    0.060000   1.27200534E+00     0.000000 500000   3.50 5000 1555742
    0.061000   1.33944878E+00     0.000000 500000   3.50 5000 1555742
    0.062000   1.68349031E+00     0.000000 500000   3.50 5000 1555742
    0.063000   1.32674163E+00     0.000600 500000   3.50 5000 1555742
    0.064000   1.19687685E+00     0.000600 500000   3.50 5000 1555742
    0.065000   1.23143771E+00     0.000400 500000   3.50 5000 1555742
    0.066000   1.26208299E+00     0.000400 500000   3.50 5000 1555742
    0.067000   1.23619546E+00     0.001200 500000   3.50 5000 1555742
    0.068000   1.27675209E+00     0.000800 500000   3.50 5000 1555742
    0.069000   1.24279269E+00     0.001000 500000   3.50 5000 1555742
    0.070000   1.23502162E+00     0.000400 500000   3.50 5000 1555742
    0.071000   1.29612596E+00     0.000800 500000   3.50 5000 1555742
    0.072000   1.23344747E+00     0.000800 500000   3.50 5000 1555742
    0.073000   1.27380003E+00     0.001600 500000   3.50 5000 1555742
    0.074000   1.27017032E+00     0.001800 500000   3.50 5000 1555742
    0.075000   1.32769787E+00     0.002800 500000   3.50 5000 1555742
    0.076000   1.30599872E+00     0.002000 500000   3.50 5000 1555742
    0.077000   1.31829448E+00     0.003400 500000   3.50 5000 1555742
    0.078000   1.29657406E+00     0.002800 500000   3.50 5000 1555742
    0.079000   1.27691510E+00     0.001600 500000   3.50 5000 1555742
    0.080000   1.32771934E+00     0.003200 500000   3.50 5000 1555742
    0.081000   1.28584292E+00     0.003600 500000   3.50 5000 1555742
    0.082000   1.33856728E+00     0.003000 500000   3.50 5000 1555742
    0.083000   1.30842047E+00     0.004200 500000   3.50 5000 1555742
    0.084000   1.38109402E+00     0.003200 500000   3.50 5000 1555742
    0.085000   1.34659008E+00     0.004200 500000   3.50 5000 1555742
    0.086000   1.36167691E+00     0.005800 500000   3.50 5000 1555742
