# lambda tau_non_endemic P_end N gamma nruns M
    0.020000   1.03483885E+00     0.000000 30000   3.50 5000 92757
    0.021000   1.04505210E+00     0.000000 30000   3.50 5000 92757
    0.022000   1.05084985E+00     0.000000 30000   3.50 5000 92757
    0.023000   1.06306630E+00     0.000000 30000   3.50 5000 92757
    0.024000   1.05873294E+00     0.000000 30000   3.50 5000 92757
    0.025000   1.05144390E+00     0.000000 30000   3.50 5000 92757
    0.026000   1.03391477E+00     0.000000 30000   3.50 5000 92757
    0.027000   1.05338682E+00     0.000000 30000   3.50 5000 92757
    0.028000   1.07546087E+00     0.000000 30000   3.50 5000 92757
    0.029000   1.06035491E+00     0.000000 30000   3.50 5000 92757
    0.030000   1.07122679E+00     0.000000 30000   3.50 5000 92757
    0.031000   1.09297222E+00     0.000000 30000   3.50 5000 92757
    0.032000   1.10940524E+00     0.000000 30000   3.50 5000 92757
    0.033000   1.07466293E+00     0.000000 30000   3.50 5000 92757
    0.034000   1.08174885E+00     0.000000 30000   3.50 5000 92757
    0.035000   1.09729018E+00     0.000000 30000   3.50 5000 92757
    0.036000   1.08061885E+00     0.000000 30000   3.50 5000 92757
    0.037000   1.12268476E+00     0.000000 30000   3.50 5000 92757
    0.038000   1.09860387E+00     0.000000 30000   3.50 5000 92757
    0.039000   1.10748262E+00     0.000000 30000   3.50 5000 92757
    0.040000   1.13988000E+00     0.000000 30000   3.50 5000 92757
    0.041000   1.12441936E+00     0.000000 30000   3.50 5000 92757
    0.042000   1.13303906E+00     0.000000 30000   3.50 5000 92757
    0.043000   1.10442881E+00     0.000000 30000   3.50 5000 92757
    0.044000   1.13136496E+00     0.000000 30000   3.50 5000 92757
    0.045000   1.13667740E+00     0.000000 30000   3.50 5000 92757
    0.046000   1.11906790E+00     0.000000 30000   3.50 5000 92757
    0.047000   1.11760995E+00     0.000000 30000   3.50 5000 92757
    0.048000   1.13929392E+00     0.000000 30000   3.50 5000 92757
    0.049000   1.15635160E+00     0.000000 30000   3.50 5000 92757
    0.050000   1.15246437E+00     0.000000 30000   3.50 5000 92757
    0.051000   1.16864721E+00     0.000000 30000   3.50 5000 92757
    0.052000   1.18744791E+00     0.000000 30000   3.50 5000 92757
    0.053000   1.17283760E+00     0.000000 30000   3.50 5000 92757
    0.054000   1.17361805E+00     0.000000 30000   3.50 5000 92757
    0.055000   1.16320517E+00     0.000000 30000   3.50 5000 92757
    0.056000   1.18919527E+00     0.000000 30000   3.50 5000 92757
    0.057000   1.14416811E+00     0.000000 30000   3.50 5000 92757
    0.058000   1.14230213E+00     0.000000 30000   3.50 5000 92757
    0.059000   1.18715366E+00     0.000000 30000   3.50 5000 92757
    0.060000   1.19223577E+00     0.000000 30000   3.50 5000 92757
    0.061000   1.17967406E+00     0.000000 30000   3.50 5000 92757
    0.062000   1.20770323E+00     0.000000 30000   3.50 5000 92757
    0.063000   1.19961114E+00     0.000000 30000   3.50 5000 92757
    0.064000   1.19348491E+00     0.000000 30000   3.50 5000 92757
    0.065000   1.23544883E+00     0.000000 30000   3.50 5000 92757
    0.066000   1.20298298E+00     0.000000 30000   3.50 5000 92757
    0.067000   1.21464780E+00     0.000000 30000   3.50 5000 92757
    0.068000   1.22562963E+00     0.000000 30000   3.50 5000 92757
    0.069000   1.23648968E+00     0.000000 30000   3.50 5000 92757
    0.070000   1.25628601E+00     0.000000 30000   3.50 5000 92757
    0.071000   1.26444438E+00     0.000000 30000   3.50 5000 92757
    0.072000   1.26346632E+00     0.000000 30000   3.50 5000 92757
    0.073000   1.28997117E+00     0.000000 30000   3.50 5000 92757
    0.074000   1.27369095E+00     0.000000 30000   3.50 5000 92757
    0.075000   1.24781742E+00     0.000000 30000   3.50 5000 92757
    0.076000   1.31520586E+00     0.000000 30000   3.50 5000 92757
    0.077000   1.28913165E+00     0.000000 30000   3.50 5000 92757
    0.078000   1.33827146E+00     0.000000 30000   3.50 5000 92757
    0.079000   1.32636813E+00     0.000000 30000   3.50 5000 92757
    0.080000   1.35299731E+00     0.000000 30000   3.50 5000 92757
    0.081000   1.30011154E+00     0.000000 30000   3.50 5000 92757
    0.082000   1.30259038E+00     0.000000 30000   3.50 5000 92757
    0.083000   1.33429124E+00     0.000000 30000   3.50 5000 92757
    0.084000   1.35284928E+00     0.000000 30000   3.50 5000 92757
    0.085000   1.37684223E+00     0.000000 30000   3.50 5000 92757
    0.086000   1.37169550E+00     0.000000 30000   3.50 5000 92757
    0.087000   1.43230609E+00     0.000000 30000   3.50 5000 92757
    0.088000   1.42141348E+00     0.000000 30000   3.50 5000 92757
    0.089000   1.35286964E+00     0.000000 30000   3.50 5000 92757
    0.090000   1.49196601E+00     0.000000 30000   3.50 5000 92757
    0.091000   1.53508685E+00     0.000000 30000   3.50 5000 92757
    0.092000   1.54017395E+00     0.000000 30000   3.50 5000 92757
    0.093000   1.50905427E+00     0.000000 30000   3.50 5000 92757
    0.094000   1.58543906E+00     0.000000 30000   3.50 5000 92757
    0.095000   1.52405895E+00     0.000000 30000   3.50 5000 92757
    0.096000   1.58026687E+00     0.000000 30000   3.50 5000 92757
    0.097000   1.64285284E+00     0.000000 30000   3.50 5000 92757
    0.098000   1.61542371E+00     0.000000 30000   3.50 5000 92757
    0.099000   1.60689167E+00     0.000000 30000   3.50 5000 92757
    0.100000   1.68060914E+00     0.000000 30000   3.50 5000 92757
    0.101000   1.91898404E+00     0.000200 30000   3.50 5000 92757
    0.102000   2.09426700E+00     0.000600 30000   3.50 5000 92757
    0.103000   1.92041665E+00     0.001600 30000   3.50 5000 92757
    0.104000   1.82342837E+00     0.002000 30000   3.50 5000 92757
    0.105000   1.64849070E+00     0.004200 30000   3.50 5000 92757
    0.106000   1.80842775E+00     0.007400 30000   3.50 5000 92757
    0.107000   1.66508508E+00     0.007000 30000   3.50 5000 92757
    0.108000   1.63168860E+00     0.005400 30000   3.50 5000 92757
    0.109000   1.56432234E+00     0.006800 30000   3.50 5000 92757
    0.110000   1.54905201E+00     0.010600 30000   3.50 5000 92757
    0.111000   1.53075358E+00     0.010600 30000   3.50 5000 92757
    0.112000   1.52836162E+00     0.012000 30000   3.50 5000 92757
    0.113000   1.55552238E+00     0.013600 30000   3.50 5000 92757
    0.114000   1.55108792E+00     0.015600 30000   3.50 5000 92757
    0.115000   1.56212979E+00     0.016800 30000   3.50 5000 92757
