# lambda tau_non_endemic P_end N gamma nruns M
    0.002000   9.81957001E-01     0.000000 500000   2.50 5000 2872434
    0.002500   1.00956204E+00     0.000000 500000   2.50 5000 2872434
    0.003000   1.00610747E+00     0.000000 500000   2.50 5000 2872434
    0.003500   1.01255663E+00     0.000000 500000   2.50 5000 2872434
    0.004000   1.03334380E+00     0.000000 500000   2.50 5000 2872434
    0.004500   1.02856879E+00     0.000000 500000   2.50 5000 2872434
    0.005000   1.06879701E+00     0.000000 500000   2.50 5000 2872434
    0.005500   1.09438988E+00     0.000000 500000   2.50 5000 2872434
    0.006000   1.01258811E+00     0.000600 500000   2.50 5000 2872434
    0.006500   9.75389679E-01     0.001600 500000   2.50 5000 2872434
    0.007000   1.02182953E+00     0.000600 500000   2.50 5000 2872434
    0.007500   1.02945768E+00     0.001400 500000   2.50 5000 2872434
    0.008000   1.03704265E+00     0.001000 500000   2.50 5000 2872434
    0.008500   1.00739348E+00     0.001600 500000   2.50 5000 2872434
    0.009000   1.05333095E+00     0.002000 500000   2.50 5000 2872434
    0.009500   1.03141244E+00     0.002200 500000   2.50 5000 2872434
    0.010000   1.02525250E+00     0.004600 500000   2.50 5000 2872434
    0.010500   1.01880877E+00     0.003800 500000   2.50 5000 2872434
    0.011000   1.01611225E+00     0.002800 500000   2.50 5000 2872434
    0.011500   1.05969934E+00     0.007000 500000   2.50 5000 2872434
    0.012000   1.01628758E+00     0.004600 500000   2.50 5000 2872434
    0.012500   1.01596924E+00     0.006000 500000   2.50 5000 2872434
    0.013000   1.01728623E+00     0.006400 500000   2.50 5000 2872434
    0.013500   1.04536347E+00     0.007400 500000   2.50 5000 2872434
    0.014000   1.04193793E+00     0.008200 500000   2.50 5000 2872434
