# lambda tau_non_endemic P_end N gamma nruns M
    0.050000   1.21269020E+00     0.000000 300000   3.50 5000 933940
    0.056250   1.28502862E+00     0.000000 300000   3.50 5000 933940
    0.062500   1.45000409E+00     0.000200 300000   3.50 5000 933940
    0.068750   1.28481600E+00     0.001600 300000   3.50 5000 933940
    0.075000   1.32226886E+00     0.002400 300000   3.50 5000 933940
    0.081250   1.36954112E+00     0.004200 300000   3.50 5000 933940
    0.087500   1.37525782E+00     0.005800 300000   3.50 5000 933940
    0.093750   1.42341814E+00     0.012400 300000   3.50 5000 933940
    0.100000   1.38494564E+00     0.010400 300000   3.50 5000 933940
    0.106250   1.45481978E+00     0.014600 300000   3.50 5000 933940
    0.112500   1.45851321E+00     0.020400 300000   3.50 5000 933940
    0.118750   1.47894576E+00     0.031800 300000   3.50 5000 933940
    0.125000   1.41675420E+00     0.039200 300000   3.50 5000 933940
    0.131250   1.42251498E+00     0.053200 300000   3.50 5000 933940
    0.137500   1.41827619E+00     0.063400 300000   3.50 5000 933940
    0.143750   1.36722655E+00     0.068600 300000   3.50 5000 933940
    0.150000   1.38159817E+00     0.085600 300000   3.50 5000 933940
    0.156250   1.38690614E+00     0.083000 300000   3.50 5000 933940
    0.162500   1.32890464E+00     0.095200 300000   3.50 5000 933940
    0.168750   1.32481052E+00     0.110000 300000   3.50 5000 933940
    0.175000   1.33751912E+00     0.120400 300000   3.50 5000 933940
    0.181250   1.24659705E+00     0.131400 300000   3.50 5000 933940
    0.187500   1.22907678E+00     0.147600 300000   3.50 5000 933940
    0.193750   1.20601849E+00     0.152400 300000   3.50 5000 933940
    0.200000   1.19059285E+00     0.175000 300000   3.50 5000 933940
