# lambda tau_non_endemic P_end N gamma nruns M
    0.004000   1.00669268E+00     0.000000 100000   2.50 5000 554964
    0.004500   9.88010424E-01     0.000000 100000   2.50 5000 554964
    0.005000   1.04450643E+00     0.000000 100000   2.50 5000 554964
    0.005500   1.03312334E+00     0.000000 100000   2.50 5000 554964
    0.006000   1.00646950E+00     0.000000 100000   2.50 5000 554964
    0.006500   9.99740549E-01     0.000000 100000   2.50 5000 554964
    0.007000   9.93848843E-01     0.000000 100000   2.50 5000 554964
    0.007500   1.01351954E+00     0.000000 100000   2.50 5000 554964
    0.008000   1.05705366E+00     0.000000 100000   2.50 5000 554964
    0.008500   1.08817261E+00     0.000000 100000   2.50 5000 554964
    0.009000   1.06180348E+00     0.000000 100000   2.50 5000 554964
    0.009500   1.03601777E+00     0.000000 100000   2.50 5000 554964
    0.010000   1.04712722E+00     0.000000 100000   2.50 5000 554964
    0.010500   1.13220740E+00     0.000000 100000   2.50 5000 554964
    0.011000   1.05633991E+00     0.000000 100000   2.50 5000 554964
    0.011500   1.16664687E+00     0.000400 100000   2.50 5000 554964
    0.012000   1.19581869E+00     0.001400 100000   2.50 5000 554964
    0.012500   9.93549550E-01     0.001400 100000   2.50 5000 554964
    0.013000   1.01397707E+00     0.003000 100000   2.50 5000 554964
    0.013500   1.04665107E+00     0.003000 100000   2.50 5000 554964
    0.014000   1.06311657E+00     0.001800 100000   2.50 5000 554964
    0.014500   1.08235919E+00     0.002200 100000   2.50 5000 554964
    0.015000   1.03461069E+00     0.004800 100000   2.50 5000 554964
    0.015500   1.02025005E+00     0.005800 100000   2.50 5000 554964
    0.016000   1.06030896E+00     0.005000 100000   2.50 5000 554964
    0.016500   1.06476328E+00     0.007200 100000   2.50 5000 554964
    0.017000   1.04278414E+00     0.003600 100000   2.50 5000 554964
    0.017500   1.07466727E+00     0.006000 100000   2.50 5000 554964
    0.018000   1.04939151E+00     0.008600 100000   2.50 5000 554964
    0.018500   1.05819810E+00     0.008200 100000   2.50 5000 554964
    0.019000   1.06348834E+00     0.008000 100000   2.50 5000 554964
    0.019500   1.06279279E+00     0.006600 100000   2.50 5000 554964
    0.020000   1.05027016E+00     0.008600 100000   2.50 5000 554964
    0.020500   1.07640592E+00     0.010400 100000   2.50 5000 554964
    0.021000   1.05402179E+00     0.011000 100000   2.50 5000 554964
    0.021500   1.06431332E+00     0.011400 100000   2.50 5000 554964
    0.022000   1.06606860E+00     0.013600 100000   2.50 5000 554964
    0.022500   1.04864834E+00     0.015800 100000   2.50 5000 554964
    0.023000   1.06163903E+00     0.011000 100000   2.50 5000 554964
    0.023500   1.05820221E+00     0.010200 100000   2.50 5000 554964
    0.024000   1.02922612E+00     0.014000 100000   2.50 5000 554964
    0.024500   1.03930598E+00     0.015400 100000   2.50 5000 554964
    0.025000   1.04360355E+00     0.014000 100000   2.50 5000 554964
