# lambda tau_non_endemic P_end N gamma nruns M
    0.008000   1.00443840E+00     0.000000 300000   3.50 5000 934795
    0.009000   1.02780120E+00     0.000000 300000   3.50 5000 934795
    0.010000   1.00409649E+00     0.000000 300000   3.50 5000 934795
    0.011000   1.04270366E+00     0.000000 300000   3.50 5000 934795
    0.012000   1.00984872E+00     0.000000 300000   3.50 5000 934795
    0.013000   1.03364903E+00     0.000000 300000   3.50 5000 934795
    0.014000   1.00985418E+00     0.000000 300000   3.50 5000 934795
    0.015000   1.01388899E+00     0.000000 300000   3.50 5000 934795
    0.016000   1.06083305E+00     0.000000 300000   3.50 5000 934795
    0.017000   1.02243132E+00     0.000000 300000   3.50 5000 934795
    0.018000   1.05184436E+00     0.000000 300000   3.50 5000 934795
    0.019000   1.04870359E+00     0.000000 300000   3.50 5000 934795
    0.020000   1.04156870E+00     0.000000 300000   3.50 5000 934795
    0.021000   1.04705424E+00     0.000000 300000   3.50 5000 934795
    0.022000   1.01924130E+00     0.000000 300000   3.50 5000 934795
    0.023000   1.03673566E+00     0.000000 300000   3.50 5000 934795
    0.024000   1.02675263E+00     0.000000 300000   3.50 5000 934795
    0.025000   1.06046457E+00     0.000000 300000   3.50 5000 934795
    0.026000   1.06158946E+00     0.000000 300000   3.50 5000 934795
    0.027000   1.06385220E+00     0.000000 300000   3.50 5000 934795
    0.028000   1.08950998E+00     0.000000 300000   3.50 5000 934795
    0.029000   1.07374859E+00     0.000000 300000   3.50 5000 934795
    0.030000   1.06270595E+00     0.000000 300000   3.50 5000 934795
    0.031000   1.10548840E+00     0.000000 300000   3.50 5000 934795
    0.032000   1.08064672E+00     0.000000 300000   3.50 5000 934795
    0.033000   1.08936402E+00     0.000000 300000   3.50 5000 934795
    0.034000   1.08488681E+00     0.000000 300000   3.50 5000 934795
    0.035000   1.07953850E+00     0.000000 300000   3.50 5000 934795
    0.036000   1.10322296E+00     0.000000 300000   3.50 5000 934795
    0.037000   1.09366712E+00     0.000000 300000   3.50 5000 934795
    0.038000   1.08682825E+00     0.000000 300000   3.50 5000 934795
    0.039000   1.12168177E+00     0.000000 300000   3.50 5000 934795
    0.040000   1.11366273E+00     0.000000 300000   3.50 5000 934795
    0.041000   1.11127091E+00     0.000000 300000   3.50 5000 934795
    0.042000   1.12850357E+00     0.000000 300000   3.50 5000 934795
    0.043000   1.11249240E+00     0.000000 300000   3.50 5000 934795
    0.044000   1.13184313E+00     0.000000 300000   3.50 5000 934795
    0.045000   1.16086671E+00     0.000000 300000   3.50 5000 934795
    0.046000   1.13661065E+00     0.000000 300000   3.50 5000 934795
    0.047000   1.14897780E+00     0.000000 300000   3.50 5000 934795
    0.048000   1.14940922E+00     0.000000 300000   3.50 5000 934795
    0.049000   1.18297497E+00     0.000000 300000   3.50 5000 934795
    0.050000   1.13721075E+00     0.000000 300000   3.50 5000 934795
    0.051000   1.15595369E+00     0.000000 300000   3.50 5000 934795
    0.052000   1.18611129E+00     0.000000 300000   3.50 5000 934795
    0.053000   1.16076194E+00     0.000000 300000   3.50 5000 934795
    0.054000   1.14625060E+00     0.000000 300000   3.50 5000 934795
    0.055000   1.19660353E+00     0.000000 300000   3.50 5000 934795
